model_type,lambda,code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
tsmixer,0.03,2603,0.9993096590042114,1.1846996545791626,1.0446815490722656,1.2535173892974854
tsmixer,0.03,2609,1.0073769092559814,1.2050573825836182,1.093719482421875,1.3239362239837646
tsmixer,0.03,2615,1.1596745252609253,1.3718127012252808,1.118981122970581,1.348950743675232
tsmixer,0.03,2880,0.5228947997093201,0.663963258266449,0.5522464513778687,0.7114881277084351
tsmixer,0.03,2881,0.6524685025215149,0.7954122424125671,0.6598080396652222,0.8351045846939087
tsmixer,0.03,2882,0.6781261563301086,0.856849730014801,0.7090858817100525,0.9102783799171448
tsmixer,0.03,2883,0.7446054220199585,0.8998513221740723,0.7154985666275024,0.8890195488929749
tsmixer,0.03,2884,0.5429511666297913,0.6740109920501709,0.5538680553436279,0.7100064158439636
tsmixer,0.03,2885,0.6508918404579163,0.7835192084312439,0.6572471261024475,0.8183317184448242
tsmixer,0.03,2886,0.44889745116233826,0.5892372131347656,0.49081364274024963,0.6415642499923706
tsmixer,0.03,2887,0.5604162216186523,0.7319198846817017,0.6303420662879944,0.8327836990356445
tsmixer,0.03,2890,0.5896653532981873,0.7210673689842224,0.6439223289489746,0.7863202691078186
tsmixer,0.03,2891,0.6083098649978638,0.7669761776924133,0.6665655374526978,0.8478395938873291
tsmixer,0.03,2892,0.43378230929374695,0.5606533288955688,0.44627946615219116,0.6071978807449341
tsmixer,0.03,2912,0.38389521837234497,0.5087404847145081,0.4058469235897064,0.5384788513183594
tsmixer,0.03,3008,0.9280779957771301,1.1072545051574707,0.9360012412071228,1.1315535306930542
tsmixer,0.03,3017,1.2193052768707275,1.4140347242355347,1.247363805770874,1.4627763032913208
tsmixer,0.03,3034,0.7729642391204834,0.925264298915863,0.7908655405044556,0.9714937210083008
tsmixer,0.03,3045,0.42283135652542114,0.5587745904922485,0.4333238899707794,0.5734009146690369
tsmixer,0.03,3231,1.044530987739563,1.2361721992492676,1.0562843084335327,1.2525043487548828
tsmixer,0.03,3661,1.1998133659362793,1.4429055452346802,1.2509186267852783,1.5094571113586426
tsmixer,0.03,4904,0.5381330251693726,0.6722609400749207,0.568813681602478,0.7142841815948486
tsmixer,0.03,4938,0.7868533134460449,0.9563434720039368,0.8542227149009705,1.0418936014175415
tsmixer,0.03,5871,0.8467835187911987,1.0082768201828003,0.86637943983078,1.0530959367752075
tsmixer,0.03,5880,0.3963392376899719,0.541719377040863,0.43673190474510193,0.6058028936386108
tsmixer,0.03,6505,0.8839603066444397,1.060193419456482,0.946674108505249,1.1313748359680176
lstm,0.03,1216,0.5358160138130188,0.6664004921913147,0.5485085844993591,0.6820738315582275
lstm,0.03,1301,0.8478359580039978,1.0369765758514404,0.8762712478637695,1.078546166419983
lstm,0.03,1303,0.9305806756019592,1.1162331104278564,0.9601454138755798,1.1501030921936035
lstm,0.03,2002,0.6765707731246948,0.8465015888214111,0.6866925358772278,0.863982617855072
lstm,0.03,2059,1.138861060142517,1.3619961738586426,1.1810015439987183,1.4170018434524536
lstm,0.03,2207,0.7064939737319946,0.8630092144012451,0.7231748700141907,0.8825575709342957
lstm,0.03,2301,1.019666314125061,1.2149720191955566,1.0498870611190796,1.2475385665893555
lstm,0.03,2303,0.7843858003616333,0.9321208000183105,0.8170953989028931,0.9747176766395569
lstm,0.03,2308,1.03475821018219,1.2079418897628784,1.067347526550293,1.2464393377304077
lstm,0.03,2317,0.9567245244979858,1.1700420379638672,0.9850314259529114,1.2150934934616089
lstm,0.03,2327,0.9437856674194336,1.1198850870132446,0.9699369072914124,1.1520271301269531
lstm,0.03,2330,0.8933624625205994,1.0742322206497192,0.9088300466537476,1.089837670326233
lstm,0.03,2345,1.0899112224578857,1.2908402681350708,1.1196588277816772,1.3297722339630127
lstm,0.03,2357,1.0190140008926392,1.1930230855941772,1.0453815460205078,1.2181895971298218
lstm,0.03,2379,0.9013304710388184,1.0635104179382324,0.9120796322822571,1.0735936164855957
lstm,0.03,2382,1.045236349105835,1.2341358661651611,1.068758249282837,1.2685129642486572
lstm,0.03,2383,1.154396653175354,1.3711748123168945,1.1919015645980835,1.413443684577942
lstm,0.03,2395,0.8607728481292725,1.024168610572815,0.8813121318817139,1.0426667928695679
lstm,0.03,2412,0.24830013513565063,0.34576019644737244,0.2615495026111603,0.36577698588371277
lstm,0.03,2454,1.0099543333053589,1.1696373224258423,1.0340521335601807,1.1993886232376099
lstm,0.03,2603,1.004307746887207,1.200816035270691,1.0446815490722656,1.2535173892974854
lstm,0.03,2609,1.057728886604309,1.2651361227035522,1.093719482421875,1.3239362239837646
lstm,0.03,2615,1.0805706977844238,1.2977268695831299,1.118981122970581,1.348950743675232
lstm,0.03,2880,0.5371458530426025,0.6907616257667542,0.5522464513778687,0.7114881277084351
lstm,0.03,2881,0.6372887492179871,0.8003373146057129,0.6598080396652222,0.8351045846939087
lstm,0.03,2882,0.6877949237823486,0.8850052952766418,0.7090858817100525,0.9102783799171448
lstm,0.03,2883,0.6990029215812683,0.8681485056877136,0.7154985666275024,0.8890195488929749
lstm,0.03,2884,0.5354469418525696,0.6854785680770874,0.5538680553436279,0.7100064158439636
lstm,0.03,2885,0.6378829479217529,0.7871031165122986,0.6572471261024475,0.8183317184448242
lstm,0.03,2886,0.47804728150367737,0.6261498332023621,0.49081364274024963,0.6415642499923706
lstm,0.03,2887,0.5995933413505554,0.8005663156509399,0.6303420662879944,0.8327836990356445
lstm,0.03,2890,0.6095311641693115,0.746109127998352,0.6439223289489746,0.7863202691078186
lstm,0.03,2891,0.6522606611251831,0.8244609236717224,0.6665655374526978,0.8478395938873291
lstm,0.03,2892,0.4316622018814087,0.5775573253631592,0.44627946615219116,0.6071978807449341
lstm,0.03,2912,0.39308977127075195,0.5191209316253662,0.4058469235897064,0.5384788513183594
lstm,0.03,3008,0.92048180103302,1.112135648727417,0.9360012412071228,1.1315535306930542
lstm,0.03,3017,1.211912751197815,1.4171255826950073,1.247363805770874,1.4627763032913208
lstm,0.03,3034,0.770262598991394,0.9386433362960815,0.7908655405044556,0.9714937210083008
lstm,0.03,3045,0.4321875274181366,0.5953653454780579,0.4333238899707794,0.5734009146690369
lstm,0.03,3231,1.0228129625320435,1.2113889455795288,1.0562843084335327,1.2525043487548828
lstm,0.03,3661,1.2169348001480103,1.468721866607666,1.2509186267852783,1.5094571113586426
lstm,0.03,4904,0.5639363527297974,0.7057359218597412,0.568813681602478,0.7142841815948486
lstm,0.03,4938,0.8373259902000427,1.019572138786316,0.8542227149009705,1.0418936014175415
lstm,0.03,5871,0.830130398273468,0.9987937211990356,0.86637943983078,1.0530959367752075
lstm,0.03,5880,0.4206303656101227,0.5924493074417114,0.43673190474510193,0.6058028936386108
lstm,0.03,6505,0.9096201062202454,1.0945621728897095,0.946674108505249,1.1313748359680176
tsmixer,0.04,1216,0.5308475494384766,0.6510398983955383,0.5485085844993591,0.6820738315582275
tsmixer,0.04,1301,0.8209207653999329,1.001910924911499,0.8762712478637695,1.078546166419983
tsmixer,0.04,1303,0.9056364893913269,1.088242530822754,0.9601454138755798,1.1501030921936035
tsmixer,0.04,2002,0.6484783291816711,0.8268333673477173,0.6866925358772278,0.863982617855072
tsmixer,0.04,2059,1.1483219861984253,1.3740708827972412,1.1810015439987183,1.4170018434524536
tsmixer,0.04,2207,0.68669593334198,0.836294412612915,0.7231748700141907,0.8825575709342957
tsmixer,0.04,2301,0.9737230539321899,1.1627451181411743,1.0498870611190796,1.2475385665893555
tsmixer,0.04,2303,0.8097079396247864,0.9539336562156677,0.8170953989028931,0.9747176766395569
tsmixer,0.04,2308,1.0048842430114746,1.1658579111099243,1.067347526550293,1.2464393377304077
tsmixer,0.04,2317,0.9198396801948547,1.1063122749328613,0.9850314259529114,1.2150934934616089
tsmixer,0.04,2327,0.9322010278701782,1.094408392906189,0.9699369072914124,1.1520271301269531
tsmixer,0.04,2330,0.8372381329536438,1.0057989358901978,0.9088300466537476,1.089837670326233
tsmixer,0.04,2345,1.077343463897705,1.2748152017593384,1.1196588277816772,1.3297722339630127
tsmixer,0.04,2357,0.9445357322692871,1.1135867834091187,1.0453815460205078,1.2181895971298218
tsmixer,0.04,2379,0.8956108093261719,1.043324589729309,0.9120796322822571,1.0735936164855957
tsmixer,0.04,2382,1.0328601598739624,1.2120447158813477,1.068758249282837,1.2685129642486572
tsmixer,0.04,2383,1.1271203756332397,1.3322137594223022,1.1919015645980835,1.413443684577942
tsmixer,0.04,2395,0.8167785406112671,0.9755582213401794,0.8813121318817139,1.0426667928695679
tsmixer,0.04,2412,0.23971669375896454,0.33181461691856384,0.2615495026111603,0.36577698588371277
tsmixer,0.04,2454,1.019696593284607,1.1739264726638794,1.0340521335601807,1.1993886232376099
tsmixer,0.04,2603,0.9993544816970825,1.1834827661514282,1.0446815490722656,1.2535173892974854
tsmixer,0.04,2609,0.9946812391281128,1.1900020837783813,1.093719482421875,1.3239362239837646
tsmixer,0.04,2615,1.1589164733886719,1.3711535930633545,1.118981122970581,1.348950743675232
tsmixer,0.04,2880,0.5274460911750793,0.6655696034431458,0.5522464513778687,0.7114881277084351
tsmixer,0.04,2881,0.6502442359924316,0.795307993888855,0.6598080396652222,0.8351045846939087
tsmixer,0.04,2882,0.6757562160491943,0.8569325804710388,0.7090858817100525,0.9102783799171448
tsmixer,0.04,2883,0.7162126898765564,0.871019184589386,0.7154985666275024,0.8890195488929749
tsmixer,0.04,2884,0.5398363471031189,0.6760880947113037,0.5538680553436279,0.7100064158439636
tsmixer,0.04,2885,0.6485785841941833,0.7813915014266968,0.6572471261024475,0.8183317184448242
tsmixer,0.04,2886,0.4446427524089813,0.5882235169410706,0.49081364274024963,0.6415642499923706
tsmixer,0.04,2887,0.5472286939620972,0.7288930416107178,0.6303420662879944,0.8327836990356445
tsmixer,0.04,2890,0.5825740098953247,0.7148470282554626,0.6439223289489746,0.7863202691078186
tsmixer,0.04,2891,0.6063745021820068,0.7632778882980347,0.6665655374526978,0.8478395938873291
tsmixer,0.04,2892,0.42243054509162903,0.5499705672264099,0.44627946615219116,0.6071978807449341
tsmixer,0.04,2912,0.3856564462184906,0.5127552151679993,0.4058469235897064,0.5384788513183594
tsmixer,0.04,3008,0.9322870373725891,1.1120457649230957,0.9360012412071228,1.1315535306930542
tsmixer,0.04,3017,1.2004691362380981,1.3882226943969727,1.247363805770874,1.4627763032913208
tsmixer,0.04,3034,0.7728620767593384,0.9252703189849854,0.7908655405044556,0.9714937210083008
tsmixer,0.04,3045,0.43083104491233826,0.5665812492370605,0.4333238899707794,0.5734009146690369
tsmixer,0.04,3231,1.0359554290771484,1.2270394563674927,1.0562843084335327,1.2525043487548828
tsmixer,0.04,3661,1.2051180601119995,1.4480621814727783,1.2509186267852783,1.5094571113586426
tsmixer,0.04,4904,0.5439828038215637,0.6756935715675354,0.568813681602478,0.7142841815948486
tsmixer,0.04,4938,0.7907920479774475,0.9611429572105408,0.8542227149009705,1.0418936014175415
tsmixer,0.04,5871,0.8336920142173767,0.9966102242469788,0.86637943983078,1.0530959367752075
tsmixer,0.04,5880,0.38075941801071167,0.5310684442520142,0.43673190474510193,0.6058028936386108
tsmixer,0.04,6505,0.8866549730300903,1.0698843002319336,0.946674108505249,1.1313748359680176
lstm,0.04,1216,0.5324314832687378,0.6620007157325745,0.5485085844993591,0.6820738315582275
lstm,0.04,1301,0.8438454270362854,1.031822919845581,0.8762712478637695,1.078546166419983
lstm,0.04,1303,0.9245434999465942,1.1089396476745605,0.9601454138755798,1.1501030921936035
lstm,0.04,2002,0.6740089058876038,0.842322826385498,0.6866925358772278,0.863982617855072
lstm,0.04,2059,1.1331303119659424,1.354307770729065,1.1810015439987183,1.4170018434524536
lstm,0.04,2207,0.7020991444587708,0.8574108481407166,0.7231748700141907,0.8825575709342957
lstm,0.04,2301,1.0126979351043701,1.2083462476730347,1.0498870611190796,1.2475385665893555
lstm,0.04,2303,0.7788002490997314,0.9257447719573975,0.8170953989028931,0.9747176766395569
lstm,0.04,2308,1.0286625623703003,1.201399564743042,1.067347526550293,1.2464393377304077
lstm,0.04,2317,0.9517563581466675,1.1641478538513184,0.9850314259529114,1.2150934934616089
lstm,0.04,2327,0.9362117052078247,1.111676573753357,0.9699369072914124,1.1520271301269531
lstm,0.04,2330,0.8865599632263184,1.06522536277771,0.9088300466537476,1.089837670326233
lstm,0.04,2345,1.0832881927490234,1.2836259603500366,1.1196588277816772,1.3297722339630127
lstm,0.04,2357,1.0118441581726074,1.185261607170105,1.0453815460205078,1.2181895971298218
lstm,0.04,2379,0.8949828147888184,1.0560888051986694,0.9120796322822571,1.0735936164855957
lstm,0.04,2382,1.0384070873260498,1.2270357608795166,1.068758249282837,1.2685129642486572
lstm,0.04,2383,1.1444618701934814,1.3604211807250977,1.1919015645980835,1.413443684577942
lstm,0.04,2395,0.8531188368797302,1.0138906240463257,0.8813121318817139,1.0426667928695679
lstm,0.04,2412,0.24654842913150787,0.34448933601379395,0.2615495026111603,0.36577698588371277
lstm,0.04,2454,1.0032286643981934,1.160918116569519,1.0340521335601807,1.1993886232376099
lstm,0.04,2603,0.9964637160301208,1.1907130479812622,1.0446815490722656,1.2535173892974854
lstm,0.04,2609,1.0475196838378906,1.2530052661895752,1.093719482421875,1.3239362239837646
lstm,0.04,2615,1.0742802619934082,1.2897542715072632,1.118981122970581,1.348950743675232
lstm,0.04,2880,0.5339311957359314,0.6861633658409119,0.5522464513778687,0.7114881277084351
lstm,0.04,2881,0.6323192119598389,0.7949318289756775,0.6598080396652222,0.8351045846939087
lstm,0.04,2882,0.6837665438652039,0.8795657753944397,0.7090858817100525,0.9102783799171448
lstm,0.04,2883,0.6940653324127197,0.8618590831756592,0.7154985666275024,0.8890195488929749
lstm,0.04,2884,0.5323222875595093,0.6821271777153015,0.5538680553436279,0.7100064158439636
lstm,0.04,2885,0.634637713432312,0.7820501923561096,0.6572471261024475,0.8183317184448242
lstm,0.04,2886,0.47496435046195984,0.6222377419471741,0.49081364274024963,0.6415642499923706
lstm,0.04,2887,0.5939332246780396,0.7927245497703552,0.6303420662879944,0.8327836990356445
lstm,0.04,2890,0.6067277789115906,0.7427237033843994,0.6439223289489746,0.7863202691078186
lstm,0.04,2891,0.650316059589386,0.8221638202667236,0.6665655374526978,0.8478395938873291
lstm,0.04,2892,0.4297318458557129,0.5775148868560791,0.44627946615219116,0.6071978807449341
lstm,0.04,2912,0.38928961753845215,0.5146857500076294,0.4058469235897064,0.5384788513183594
lstm,0.04,3008,0.9136545658111572,1.1031757593154907,0.9360012412071228,1.1315535306930542
lstm,0.04,3017,1.2048380374908447,1.4087566137313843,1.247363805770874,1.4627763032913208
lstm,0.04,3034,0.7637445330619812,0.9308264851570129,0.7908655405044556,0.9714937210083008
lstm,0.04,3045,0.4291045069694519,0.5896261930465698,0.4333238899707794,0.5734009146690369
lstm,0.04,3231,1.0157169103622437,1.2037633657455444,1.0562843084335327,1.2525043487548828
lstm,0.04,3661,1.2094321250915527,1.4590535163879395,1.2509186267852783,1.5094571113586426
lstm,0.04,4904,0.5600495338439941,0.7027623057365417,0.568813681602478,0.7142841815948486
lstm,0.04,4938,0.8358690142631531,1.0183546543121338,0.8542227149009705,1.0418936014175415
lstm,0.04,5871,0.8229337334632874,0.9906824827194214,0.86637943983078,1.0530959367752075
lstm,0.04,5880,0.4171030521392822,0.5897534489631653,0.43673190474510193,0.6058028936386108
lstm,0.04,6505,0.8996075391769409,1.0849484205245972,0.946674108505249,1.1313748359680176
tsmixer,0.05,1216,0.530077338218689,0.6499571800231934,0.5485085844993591,0.6820738315582275
tsmixer,0.05,1301,0.8279179334640503,1.0092936754226685,0.8762712478637695,1.078546166419983
tsmixer,0.05,1303,0.9093469381332397,1.094529390335083,0.9601454138755798,1.1501030921936035
tsmixer,0.05,2002,0.6488880515098572,0.8157889246940613,0.6866925358772278,0.863982617855072
tsmixer,0.05,2059,1.1495308876037598,1.3748390674591064,1.1810015439987183,1.4170018434524536
tsmixer,0.05,2207,0.6640281677246094,0.8158654570579529,0.7231748700141907,0.8825575709342957
tsmixer,0.05,2301,0.9604611396789551,1.1512590646743774,1.0498870611190796,1.2475385665893555
tsmixer,0.05,2303,0.8039038777351379,0.950214684009552,0.8170953989028931,0.9747176766395569
tsmixer,0.05,2308,1.004374623298645,1.1665360927581787,1.067347526550293,1.2464393377304077
tsmixer,0.05,2317,0.917389452457428,1.1031147241592407,0.9850314259529114,1.2150934934616089
tsmixer,0.05,2327,0.9303563833236694,1.093412160873413,0.9699369072914124,1.1520271301269531
tsmixer,0.05,2330,0.8343236446380615,1.0024627447128296,0.9088300466537476,1.089837670326233
tsmixer,0.05,2345,1.0840601921081543,1.2830108404159546,1.1196588277816772,1.3297722339630127
tsmixer,0.05,2357,0.9467305541038513,1.1153658628463745,1.0453815460205078,1.2181895971298218
tsmixer,0.05,2379,0.8967394828796387,1.042120099067688,0.9120796322822571,1.0735936164855957
tsmixer,0.05,2382,1.039456844329834,1.2180408239364624,1.068758249282837,1.2685129642486572
tsmixer,0.05,2383,1.1286762952804565,1.3367772102355957,1.1919015645980835,1.413443684577942
tsmixer,0.05,2395,0.8131695985794067,0.97184157371521,0.8813121318817139,1.0426667928695679
tsmixer,0.05,2412,0.2379399687051773,0.33174246549606323,0.2615495026111603,0.36577698588371277
tsmixer,0.05,2454,1.010677695274353,1.1661443710327148,1.0340521335601807,1.1993886232376099
tsmixer,0.05,2603,1.0008138418197632,1.1853058338165283,1.0446815490722656,1.2535173892974854
tsmixer,0.05,2609,0.9890487194061279,1.1870801448822021,1.093719482421875,1.3239362239837646
tsmixer,0.05,2615,1.161738634109497,1.3753622770309448,1.118981122970581,1.348950743675232
tsmixer,0.05,2880,0.532489538192749,0.6688359379768372,0.5522464513778687,0.7114881277084351
tsmixer,0.05,2881,0.6508524417877197,0.7950809597969055,0.6598080396652222,0.8351045846939087
tsmixer,0.05,2882,0.6771451830863953,0.8596373200416565,0.7090858817100525,0.9102783799171448
tsmixer,0.05,2883,0.711952269077301,0.8689563870429993,0.7154985666275024,0.8890195488929749
tsmixer,0.05,2884,0.5427994132041931,0.6765164732933044,0.5538680553436279,0.7100064158439636
tsmixer,0.05,2885,0.6424986124038696,0.7767888903617859,0.6572471261024475,0.8183317184448242
tsmixer,0.05,2886,0.4383377134799957,0.5842656493186951,0.49081364274024963,0.6415642499923706
tsmixer,0.05,2887,0.5457449555397034,0.7288317680358887,0.6303420662879944,0.8327836990356445
tsmixer,0.05,2890,0.5803842544555664,0.7138570547103882,0.6439223289489746,0.7863202691078186
tsmixer,0.05,2891,0.6041167974472046,0.7633627653121948,0.6665655374526978,0.8478395938873291
tsmixer,0.05,2892,0.42074888944625854,0.549041211605072,0.44627946615219116,0.6071978807449341
tsmixer,0.05,2912,0.3786173164844513,0.5068058371543884,0.4058469235897064,0.5384788513183594
tsmixer,0.05,3008,0.9287888407707214,1.1069992780685425,0.9360012412071228,1.1315535306930542
tsmixer,0.05,3017,1.2098444700241089,1.4012502431869507,1.247363805770874,1.4627763032913208
tsmixer,0.05,3034,0.7762880325317383,0.9273143410682678,0.7908655405044556,0.9714937210083008
tsmixer,0.05,3045,0.42336100339889526,0.5610257983207703,0.4333238899707794,0.5734009146690369
tsmixer,0.05,3231,1.031351923942566,1.2220664024353027,1.0562843084335327,1.2525043487548828
tsmixer,0.05,3661,1.2016626596450806,1.4468364715576172,1.2509186267852783,1.5094571113586426
tsmixer,0.05,4904,0.5400574207305908,0.6748185753822327,0.568813681602478,0.7142841815948486
tsmixer,0.05,4938,0.7838029265403748,0.9520554542541504,0.8542227149009705,1.0418936014175415
tsmixer,0.05,5871,0.8244984745979309,0.9875080585479736,0.86637943983078,1.0530959367752075
tsmixer,0.05,5880,0.37925177812576294,0.5276442766189575,0.43673190474510193,0.6058028936386108
tsmixer,0.05,6505,0.8818632364273071,1.0619585514068604,0.946674108505249,1.1313748359680176
lstm,0.05,1216,0.5282062292098999,0.656762421131134,0.5485085844993591,0.6820738315582275
lstm,0.05,1301,0.8401899933815002,1.0269514322280884,0.8762712478637695,1.078546166419983
lstm,0.05,1303,0.9183331727981567,1.1011757850646973,0.9601454138755798,1.1501030921936035
lstm,0.05,2002,0.6699101328849792,0.8373712301254272,0.6866925358772278,0.863982617855072
lstm,0.05,2059,1.1274559497833252,1.3475494384765625,1.1810015439987183,1.4170018434524536
lstm,0.05,2207,0.6949359178543091,0.8492292165756226,0.7231748700141907,0.8825575709342957
lstm,0.05,2301,1.0056074857711792,1.2008616924285889,1.0498870611190796,1.2475385665893555
lstm,0.05,2303,0.7721222639083862,0.9171853065490723,0.8170953989028931,0.9747176766395569
lstm,0.05,2308,1.020480751991272,1.1920469999313354,1.067347526550293,1.2464393377304077
lstm,0.05,2317,0.9442639946937561,1.15592622756958,0.9850314259529114,1.2150934934616089
lstm,0.05,2327,0.9285275936126709,1.1024885177612305,0.9699369072914124,1.1520271301269531
lstm,0.05,2330,0.8783848881721497,1.05574631690979,0.9088300466537476,1.089837670326233
lstm,0.05,2345,1.0756582021713257,1.275553584098816,1.1196588277816772,1.3297722339630127
lstm,0.05,2357,1.0033531188964844,1.1768085956573486,1.0453815460205078,1.2181895971298218
lstm,0.05,2379,0.8871208429336548,1.0473371744155884,0.9120796322822571,1.0735936164855957
lstm,0.05,2382,1.0299484729766846,1.2178047895431519,1.068758249282837,1.2685129642486572
lstm,0.05,2383,1.134190559387207,1.3493508100509644,1.1919015645980835,1.413443684577942
lstm,0.05,2395,0.845043957233429,1.0026779174804688,0.8813121318817139,1.0426667928695679
lstm,0.05,2412,0.24477490782737732,0.3421318531036377,0.2615495026111603,0.36577698588371277
lstm,0.05,2454,0.9950220584869385,1.1520962715148926,1.0340521335601807,1.1993886232376099
lstm,0.05,2603,0.988477885723114,1.1809660196304321,1.0446815490722656,1.2535173892974854
lstm,0.05,2609,1.0375701189041138,1.2419102191925049,1.093719482421875,1.3239362239837646
lstm,0.05,2615,1.0664305686950684,1.2810218334197998,1.118981122970581,1.348950743675232
lstm,0.05,2880,0.5299608707427979,0.6808606386184692,0.5522464513778687,0.7114881277084351
lstm,0.05,2881,0.6283242106437683,0.7912313342094421,0.6598080396652222,0.8351045846939087
lstm,0.05,2882,0.6790629029273987,0.8733219504356384,0.7090858817100525,0.9102783799171448
lstm,0.05,2883,0.6882514953613281,0.8539952635765076,0.7154985666275024,0.8890195488929749
lstm,0.05,2884,0.5288650393486023,0.6776546835899353,0.5538680553436279,0.7100064158439636
lstm,0.05,2885,0.6304072141647339,0.7759076356887817,0.6572471261024475,0.8183317184448242
lstm,0.05,2886,0.4714924991130829,0.6179294586181641,0.49081364274024963,0.6415642499923706
lstm,0.05,2887,0.5885090827941895,0.7867506742477417,0.6303420662879944,0.8327836990356445
lstm,0.05,2890,0.6022933721542358,0.7368387579917908,0.6439223289489746,0.7863202691078186
lstm,0.05,2891,0.6480788588523865,0.8199291229248047,0.6665655374526978,0.8478395938873291
lstm,0.05,2892,0.42575934529304504,0.5721339583396912,0.44627946615219116,0.6071978807449341
lstm,0.05,2912,0.38623473048210144,0.5115379691123962,0.4058469235897064,0.5384788513183594
lstm,0.05,3008,0.9063721895217896,1.0930166244506836,0.9360012412071228,1.1315535306930542
lstm,0.05,3017,1.196552038192749,1.3998297452926636,1.247363805770874,1.4627763032913208
lstm,0.05,3034,0.7546195983886719,0.920233964920044,0.7908655405044556,0.9714937210083008
lstm,0.05,3045,0.42556121945381165,0.5821027159690857,0.4333238899707794,0.5734009146690369
lstm,0.05,3231,1.007898211479187,1.196806788444519,1.0562843084335327,1.2525043487548828
lstm,0.05,3661,1.1982109546661377,1.4473426342010498,1.2509186267852783,1.5094571113586426
lstm,0.05,4904,0.5551443696022034,0.6971980929374695,0.568813681602478,0.7142841815948486
lstm,0.05,4938,0.8325770497322083,1.0153685808181763,0.8542227149009705,1.0418936014175415
lstm,0.05,5871,0.8146941661834717,0.9830123782157898,0.86637943983078,1.0530959367752075
lstm,0.05,5880,0.4110240042209625,0.5828448534011841,0.43673190474510193,0.6058028936386108
lstm,0.05,6505,0.8915721774101257,1.0769039392471313,0.946674108505249,1.1313748359680176
tsmixer,0.1,1216,0.5221025943756104,0.6402463912963867,0.5485085844993591,0.6820738315582275
tsmixer,0.1,1301,0.814034640789032,0.9913771152496338,0.8762712478637695,1.078546166419983
tsmixer,0.1,1303,0.8950526714324951,1.074941635131836,0.9601454138755798,1.1501030921936035
tsmixer,0.1,2002,0.6381011009216309,0.803867518901825,0.6866925358772278,0.863982617855072
tsmixer,0.1,2059,1.1578212976455688,1.382104516029358,1.1810015439987183,1.4170018434524536
tsmixer,0.1,2207,0.678248405456543,0.8258954882621765,0.7231748700141907,0.8825575709342957
tsmixer,0.1,2301,0.9715163111686707,1.155256748199463,1.0498870611190796,1.2475385665893555
tsmixer,0.1,2303,0.7954302430152893,0.9403368234634399,0.8170953989028931,0.9747176766395569
tsmixer,0.1,2308,1.002880334854126,1.1651941537857056,1.067347526550293,1.2464393377304077
tsmixer,0.1,2317,0.9107102751731873,1.0929776430130005,0.9850314259529114,1.2150934934616089
tsmixer,0.1,2327,0.9266084432601929,1.0901151895523071,0.9699369072914124,1.1520271301269531
tsmixer,0.1,2330,0.8254963755607605,0.9954628348350525,0.9088300466537476,1.089837670326233
tsmixer,0.1,2345,1.0820659399032593,1.280343770980835,1.1196588277816772,1.3297722339630127
tsmixer,0.1,2357,0.9535753726959229,1.1219236850738525,1.0453815460205078,1.2181895971298218
tsmixer,0.1,2379,0.8972751498222351,1.0421369075775146,0.9120796322822571,1.0735936164855957
tsmixer,0.1,2382,1.0258080959320068,1.2014394998550415,1.068758249282837,1.2685129642486572
tsmixer,0.1,2383,1.1212475299835205,1.3243733644485474,1.1919015645980835,1.413443684577942
tsmixer,0.1,2395,0.8048789501190186,0.9629105925559998,0.8813121318817139,1.0426667928695679
tsmixer,0.1,2412,0.24071195721626282,0.3321976959705353,0.2615495026111603,0.36577698588371277
tsmixer,0.1,2454,1.005629062652588,1.1603690385818481,1.0340521335601807,1.1993886232376099
tsmixer,0.1,2603,0.9862518310546875,1.1694979667663574,1.0446815490722656,1.2535173892974854
tsmixer,0.1,2609,0.9826384782791138,1.1787391901016235,1.093719482421875,1.3239362239837646
tsmixer,0.1,2615,1.1278977394104004,1.3352922201156616,1.118981122970581,1.348950743675232
tsmixer,0.1,2880,0.5194077491760254,0.6555870175361633,0.5522464513778687,0.7114881277084351
tsmixer,0.1,2881,0.6482821702957153,0.7919450402259827,0.6598080396652222,0.8351045846939087
tsmixer,0.1,2882,0.6735729575157166,0.8528978824615479,0.7090858817100525,0.9102783799171448
tsmixer,0.1,2883,0.7092968225479126,0.8636388182640076,0.7154985666275024,0.8890195488929749
tsmixer,0.1,2884,0.5337849259376526,0.6666434407234192,0.5538680553436279,0.7100064158439636
tsmixer,0.1,2885,0.64238440990448,0.7736039161682129,0.6572471261024475,0.8183317184448242
tsmixer,0.1,2886,0.43983402848243713,0.5822404026985168,0.49081364274024963,0.6415642499923706
tsmixer,0.1,2887,0.5471488833427429,0.7236056923866272,0.6303420662879944,0.8327836990356445
tsmixer,0.1,2890,0.5742494463920593,0.707059919834137,0.6439223289489746,0.7863202691078186
tsmixer,0.1,2891,0.5967206358909607,0.7551261186599731,0.6665655374526978,0.8478395938873291
tsmixer,0.1,2892,0.4217047691345215,0.5471497774124146,0.44627946615219116,0.6071978807449341
tsmixer,0.1,2912,0.38347530364990234,0.5089837312698364,0.4058469235897064,0.5384788513183594
tsmixer,0.1,3008,0.9299255013465881,1.1062076091766357,0.9360012412071228,1.1315535306930542
tsmixer,0.1,3017,1.2062606811523438,1.3952853679656982,1.247363805770874,1.4627763032913208
